[-0.079796, 48.975983];22
[-0.081374, 47.257962];22
[-0.081374, 47.257962];22
[-0.081374, 47.257962];22
[-0.081374, 47.257962];22
[-0.082316, 45.69619];22000
[-0.082316, 45.69619];22000
[-0.082768, 49.136223];22
[-0.082768, 49.136223];22
[-0.082768, 49.136223];22
[-0.082768, 49.136223];22
[-0.083812, 44.692291];22000
[-0.083812, 44.692291];22000
[-0.08563, 43.657];22
[-0.08563, 43.657];22
[-0.086906, 47.697459];50
[-0.086906, 47.697459];43
[-0.088728, 44.694389];22000
[-0.088728, 44.694389];22000
[-0.09035865, 45.03417647];22
[-0.09035865, 45.03417647];22
[-0.090757, 47.249435];22
[-0.090757, 47.249435];22
[-0.090757, 47.249435];22
[-0.090757, 47.249435];22
[-0.093416, 45.736952];22000
[-0.093416, 45.736952];22000
[-0.09440862, 47.26641082];50
[-0.09440862, 47.26641082];50
[-0.09440862, 47.26641082];43
[-0.09440862, 47.26641082];43
[-0.09440862, 47.26641082];50
[-0.09440862, 47.26641082];50
[-0.09501, 43.00746];18
[-0.09501, 43.00746];18
[-0.095814, 44.948994];22000
[-0.095814, 44.948994];22000
[-0.097568, 45.069656];22000
[-0.097568, 45.069656];22000
[-0.0988, 48.399713];22
[-0.0988, 48.399713];22
[-0.098968, 49.287991];22
[-0.098968, 49.287991];22
[-0.098968, 49.287991];22
[-0.098968, 49.287991];22
[-0.100163, 47.264232];22
[-0.100163, 47.264232];22
[-0.100163, 47.264232];22
[-0.100163, 47.264232];22
[-0.10043, 43.00925];18
[-0.10043, 43.00925];18
[-0.101527, 49.121693];22
[-0.101527, 49.121693];22
[-0.101527, 49.121693];22
[-0.101527, 49.121693];22
[-0.101972, 47.540358];22
[-0.101972, 47.540358];22
[-0.101972, 47.540358];22
[-0.101972, 47.540358];22
[-0.10288, 43.00361];18
[-0.10288, 43.00361];18
[-0.106122, 47.542556];22
[-0.106122, 47.542556];22
[-0.106122, 47.542556];22
[-0.106122, 47.542556];22
[-0.106897, 45.882244];22000
[-0.106897, 45.882244];22000
[-0.107774, 47.380672];22
[-0.107774, 47.380672];22
[-0.107774, 47.380672];22
[-0.107774, 47.380672];22
[-0.1096503,49.2859075];22
[-0.1096503,49.2859075];22
[-0.1096503,49.2859075];120
[-0.1096503,49.2859075];120
[-0.110228, 49.285481];22
[-0.110228, 49.285481];60
[-0.110228, 49.285481];22
[-0.110228, 49.285481];60
[-0.111191, 47.375752];22
[-0.111191, 47.375752];22
[-0.111191, 47.375752];22
[-0.111191, 47.375752];22
[-0.112355, 43.449062];22000
[-0.112355, 43.449062];22000
[-0.11261, 42.8894];18
[-0.11261, 42.8894];18
[-0.113234, 43.184776];22000
[-0.113234, 43.184776];22000
[-0.11563, 49.29363];50
[-0.11563, 49.29363];43
[-0.11563, 49.29363];50
[-0.11563, 49.29363];100
[-0.11563, 49.29363];50
[-0.11563, 49.29363];43
[-0.11573, 42.89026];18
[-0.11573, 42.89026];18
[-0.115732, 49.2805603];11.04
[-0.115732, 49.2805603];11.04
[-0.115732, 49.2805603];11.04
[-0.115732, 49.2805603];11.04
[-0.115732, 49.2805603];11.04
[-0.115732, 49.2805603];11.04
[-0.115732, 49.2805603];11.04
[-0.115732, 49.2805603];11.04
[-0.116762, 49.28772];22
[-0.116762, 49.28772];22
[-0.116762, 49.28772];22
[-0.116762, 49.28772];22
[-0.11679, 49.287709];22
[-0.11679, 49.287709];22
[-0.117295, 49.282126];7
[-0.117295, 49.282126];7
[-0.117295, 49.282126];7
[-0.119188, 47.231738];22
[-0.119188, 47.231738];22
[-0.119188, 47.231738];22
[-0.119188, 47.231738];22
[-0.1204683, 45.04648058];22
[-0.1204683, 45.04648058];22
[-0.1204683, 45.04648058];22
[-0.1204683, 45.04648058];22
[-0.12198064, 45.04544248];22
[-0.12198064, 45.04544248];22
[-0.12198064, 45.04544248];22
[-0.12198064, 45.04544248];22
[-0.126184, 44.778473];22000
[-0.126184, 44.778473];22000
[-0.126781, 44.929531];22000
[-0.126781, 44.929531];22000
[-0.128801, 47.230985];50
[-0.128801, 47.230985];22.08
[-0.128801, 47.230985];22.08
[-0.128801, 47.230985];24
[-0.128801, 47.230985];22.08
[-0.128801, 47.230985];22.08
[-0.128801, 47.230985];22.08
[-0.128801, 47.230985];22.08
[-0.128961, 45.015847];22000
[-0.128961, 45.015847];22000
[-0.129071, 47.23024];50
[-0.129071, 47.23024];22.08
[-0.1294384, 48.181727];22
[-0.1294384, 48.181727];22
[-0.135596, 44.819706];22000
[-0.135596, 44.819706];22000
[-0.1357063, 47.2277788];22
[-0.1393838, 49.2819168];22
[-0.1393838, 49.2819168];24
[-0.142347, 45.644203];22000
[-0.142347, 45.644203];22000
[-0.151468, 49.10059];22
[-0.151468, 49.10059];22
[-0.151468, 49.10059];22
[-0.151468, 49.10059];22
[-0.152529, 47.308056];22
[-0.152529, 47.308056];22
[-0.152529, 47.308056];22
[-0.152529, 47.308056];22
[-0.153031, 45.473186];22000
[-0.153031, 45.473186];22000
[-0.155132, 47.130526];22
[-0.155132, 47.130526];22
[-0.155132, 47.130526];22
[-0.155132, 47.130526];22
[-0.156508, 45.466766];4000
[-0.156508, 45.466766];43000
[-0.156508, 45.466766];50000
[-0.156508, 45.466766];50000
[-0.156992, 44.896271];22000
[-0.156992, 44.896271];22000
[-0.158139, 45.470455];22000
[-0.158139, 45.470455];22000
[-0.158627, 45.472511];22000
[-0.158627, 45.472511];22000
[-0.158672, 45.737022];22000
[-0.158672, 45.737022];22000
[-0.163053, 43.245216];22000
[-0.163053, 43.245216];22000
[-0.163216, 47.9883648];60
[-0.163216, 47.9883648];22
[-0.163216, 47.9883648];60
[-0.163216, 47.9883648];60
[-0.163216, 47.9883648];22
[-0.163216, 47.9883648];60
[-0.165716, 49.127666];22
[-0.165716, 49.127666];22
[-0.165716, 49.127666];22
[-0.165716, 49.127666];22
[-0.167836, 49.116592];22
[-0.167836, 49.116592];22
[-0.167836, 49.116592];22
[-0.167836, 49.116592];22
[-0.174088, 45.681636];22000
[-0.174088, 45.681636];22000
[-0.174193, 45.678883];22000
[-0.174193, 45.678883];22000
[-0.17653676640929428, 44.42495892041201];22
[-0.17653676640929428, 44.42495892041201];22
[-0.17653676640929428, 44.42495892041201];22
[-0.176874, 45.025108];22000
[-0.176874, 45.025108];22000
[-0.1781618, 44.9177712];22
[-0.1836518, 43.2644888];60
[-0.1836518, 43.2644888];60
[-0.1836518, 43.2644888];22
[-0.1836518, 43.2644888];60
[-0.1836518, 43.2644888];44
[-0.1836518, 43.2644888];60
[-0.185352, 45.040447];22000
[-0.185352, 45.040447];22000
[-0.18727, 43.7773];50
[-0.187404, 43.968964];22000
[-0.187404, 43.968964];22000
[-0.189169, 43.266113];22000
[-0.189169, 43.266113];22000
[-0.190402, 49.23114];22
[-0.190402, 49.23114];22
[-0.190402, 49.23114];22
[-0.190402, 49.23114];22
[-0.190544, 44.876118];22000
[-0.190544, 44.876118];22000
[-0.196851, 48.896561];22
[-0.196851, 48.896561];22
[-0.196851, 48.896561];22
[-0.196851, 48.896561];22
[-0.198609, 48.460889];22
[-0.198609, 48.460889];22
[-0.199239, 43.12558];22000
[-0.199239, 43.12558];22000
[-0.2003664, 43.2706048];22
[-0.2003664, 43.2706048];220
[-0.2003664, 43.2706048];150
[-0.2003664, 43.2706048];22
[-0.200854, 48.895374];22
[-0.200854, 48.895374];22
[-0.200854, 48.895374];22
[-0.200854, 48.895374];22
[-0.201822, 48.892605];22
[-0.201822, 48.892605];22
[-0.201822, 48.892605];22
[-0.201822, 48.892605];22
[-0.204426, 44.9921];22000
[-0.204426, 44.9921];22000
[-0.20465, 49.279522];22
[-0.20465, 49.279522];22
[-0.20465, 49.279522];22
[-0.20465, 49.279522];22
[-0.207155, 48.908218];50
[-0.207155, 48.908218];44
[-0.207155, 48.908218];44
[-0.207155, 48.908218];50
[-0.207299, 49.124958];22
[-0.207299, 49.124958];22
[-0.207299, 49.124958];22
[-0.207299, 49.124958];22
[-0.208389, 47.13925];50
[-0.208389, 47.13925];50
[-0.208389, 47.13925];22
[-0.21044, 42.95682];18
[-0.21044, 42.95682];18
[-0.2113974, 44.9769783];22
[-0.213154, 43.191563];22000
[-0.213154, 43.191563];22000
[-0.214121, 47.438176];22
[-0.214121, 47.438176];22
[-0.214121, 47.438176];22
[-0.214121, 47.438176];22
[-0.21517, 49.057525];43
[-0.21517, 49.057525];50
[-0.21517, 49.057525];43
[-0.21517, 49.057525];50
[-0.220241, 49.178085];22
[-0.220241, 49.178085];22
[-0.220241, 49.178085];22
[-0.220241, 49.178085];22
[-0.22413016, 46.64877332];22
[-0.22413016, 46.64877332];22
[-0.224408, 47.350746];22
[-0.224408, 47.350746];22
[-0.224408, 47.350746];22
[-0.224408, 47.350746];22
[-0.22755, 44.439026];60
[-0.22755, 44.439026];22
[-0.22755, 44.439026];22
[-0.22755, 44.439026];60
[-0.22755, 44.439026];22
[-0.22755, 44.439026];22
[-0.22755, 44.439026];22
[-0.22755, 44.439026];22
[-0.231524, 47.341862];22
[-0.231524, 47.341862];22
[-0.231524, 47.341862];22
[-0.231524, 47.341862];22
[-0.232223, 43.980003];43000
[-0.232223, 43.980003];50000
[-0.232223, 43.980003];4000
[-0.232223, 43.980003];50000
[-0.232564, 47.553524];22
[-0.232564, 47.553524];22
[-0.232564, 47.553524];22
[-0.232564, 47.553524];22
[-0.23322691163974948, 43.17534289658668];22
[-0.2364, 43.7032];22
[-0.2364, 43.7032];22
[-0.23647, 45.383097];22000
[-0.23647, 45.383097];22000
[-0.23693, 44.916817];22000
[-0.23693, 44.916817];22000
[-0.237386, 47.440085];22
[-0.237386, 47.440085];22
[-0.237386, 47.440085];22
[-0.237386, 47.440085];22
[-0.238101, 47.7316539];50
[-0.238101, 47.7316539];43
[-0.238577, 44.517525];22
[-0.238577, 44.517525];22
[-0.238577, 44.517525];22
[-0.238577, 44.517525];22
[-0.238577, 44.517525];22
[-0.238577, 44.517525];22
[-0.238577, 44.517525];22
[-0.238577, 44.517525];22
[-0.238577, 44.517525];22
[-0.238577, 44.517525];22
[-0.238577, 44.517525];22
[-0.238577, 44.517525];22
[-0.238577, 44.517525];22
[-0.238577, 44.517525];22
[-0.238577, 44.517525];22
[-0.238577, 44.517525];22
[-0.238577, 44.517525];22
[-0.238577, 44.517525];22
[-0.238577, 44.517525];22
[-0.238577, 44.517525];22
[-0.238647, 44.516744];22
[-0.238647, 44.516744];22
[-0.238647, 44.516744];22
[-0.238647, 44.516744];22
[-0.238647, 44.516744];22
[-0.238647, 44.516744];3
[-0.238647, 44.516744];22
[-0.238647, 44.516744];22
[-0.238647, 44.516744];3
[-0.238647, 44.516744];22
[-0.238647, 44.516744];22
[-0.238647, 44.516744];22
[-0.238647, 44.516744];22
[-0.238647, 44.516744];22
[-0.238647, 44.516744];22
[-0.238647, 44.516744];22
[-0.238647, 44.516744];22
[-0.238647, 44.516744];22
[-0.238647, 44.516744];22
[-0.238647, 44.516744];22
[-0.2398801, 46.6646193];22
[-0.2398801, 46.6646193];22
[-0.240833, 47.671838];22
[-0.240833, 47.671838];22
[-0.240833, 47.671838];22
[-0.240833, 47.671838];22
[-0.241218, 44.91774];22000
[-0.241218, 44.91774];22000
[-0.241469, 44.911701];22000
[-0.241469, 44.911701];22000
[-0.242004, 48.96925];22
[-0.242004, 48.96925];22
[-0.242004, 48.96925];22
[-0.242004, 48.96925];22
[-0.242255, 43.181904];22000
[-0.242255, 43.181904];22000
[-0.243664, 44.91433];22000
[-0.243664, 44.91433];22000
[-0.244545, 44.946975];50000
[-0.244545, 44.946975];50000
[-0.244545, 44.946975];43000
[-0.244545, 44.946975];50000
[-0.244611, 47.672];50
[-0.244611, 47.672];50
[-0.244611, 47.672];22
[-0.244976, 44.944289];22000
[-0.244976, 44.944289];22000
[-0.244976, 44.944289];22000
[-0.244976, 44.944289];22000
[-0.245125, 44.553131];22000
[-0.245125, 44.553131];22000
[-0.248037, 44.555328];22000
[-0.248037, 44.555328];22000
[-0.248891, 44.553619];22000
[-0.248891, 44.553619];22000
[-0.249037, 43.275677];22000
[-0.249037, 43.275677];22000
[-0.250781, 49.278812];22
[-0.250781, 49.278812];22
[-0.250781, 49.278812];22
[-0.250781, 49.278812];22
[-0.25093, 43.339058];22000
[-0.25093, 43.339058];22000
[-0.254093, 44.54156];22
[-0.254093, 44.54156];22
[-0.254735, 49.146415];44
[-0.254735, 49.146415];100
[-0.254735, 49.146415];44
[-0.254735, 49.146415];100
[-0.257186, 49.277668];22
[-0.257186, 49.277668];22
[-0.257186, 49.277668];22
[-0.257186, 49.277668];22
[-0.25735, 43.142101];22000
[-0.25735, 43.142101];22000
[-0.258216, 49.288376];22
[-0.258216, 49.288376];22
[-0.258216, 49.288376];22
[-0.258216, 49.288376];22
[-0.258243, 49.268501];22
[-0.258243, 49.268501];22
[-0.2589209,49.2692571];22
[-0.2589209,49.2692571];22
[-0.259154, 49.23476];22
[-0.259154, 49.23476];22
[-0.259154, 49.23476];22
[-0.259154, 49.23476];22
[-0.260843, 44.543644];60
[-0.260843, 44.543644];60
[-0.260843, 44.543644];22
[-0.260843, 44.543644];22
[-0.260849, 44.55788];22000
[-0.260849, 44.55788];22000
[-0.260889, 43.178398];22000
[-0.260889, 43.178398];22000
[-0.261004, 44.292];22000
[-0.261004, 44.292];22000
[-0.26141, 43.7024];22
[-0.26142, 43.7024];22
[-0.263063, 49.192703];22
[-0.263063, 49.192703];22
[-0.263063, 49.192703];22
[-0.263063, 49.192703];22
[-0.264224, 43.344501];22000
[-0.264224, 43.344501];22000
[-0.26482, 43.722367];22.08
[-0.26482, 43.722367];24
[-0.265181, 44.734566];22000
[-0.265181, 44.734566];22000
[-0.266243, 49.177143];22
[-0.266243, 49.177143];22
[-0.266243, 49.177143];22
[-0.266243, 49.177143];22
[-0.268632, 49.014362];22
[-0.268632, 49.014362];22
[-0.268632, 49.014362];22
[-0.268632, 49.014362];22
[-0.26885, 45.070889];22000
[-0.26885, 45.070889];22000
[-0.268858, 43.284081];22000
[-0.268858, 43.284081];22000
[-0.269559, 43.721222];50
[-0.269559, 43.721222];175
[-0.269559, 43.721222];50
[-0.269559, 43.721222];175
[-0.270014, 47.401709];22
[-0.270014, 47.401709];22
[-0.270014, 47.401709];22
[-0.270014, 47.401709];22
[-0.271769, 44.924076];22000
[-0.271769, 44.924076];22000
[-0.27214, 47.45545];22
[-0.27214, 47.45545];22
[-0.27214, 47.45545];22
[-0.27214, 47.45545];22
[-0.272705, 45.243315];43000
[-0.272705, 45.243315];50000
[-0.272705, 45.243315];50000
[-0.273548, 47.193495];22
[-0.273548, 47.193495];22
[-0.273548, 47.193495];22
[-0.273548, 47.193495];22
[-0.273733, 43.558586];22000
[-0.273733, 43.558586];22000
[-0.274073, 44.992256];22000
[-0.274073, 44.992256];22000
[-0.275651, 49.24791];22
[-0.275651, 49.24791];22
[-0.275651, 49.24791];22
[-0.275651, 49.24791];22
[-0.27582, 47.191899];22
[-0.27582, 47.191899];22
[-0.27582, 47.191899];22
[-0.27582, 47.191899];22
[-0.276985, 45.030991];22000
[-0.276985, 45.030991];22000
[-0.280608, 48.339712];22
[-0.280608, 48.339712];22
[-0.281022, 43.234398];22000
[-0.281022, 43.234398];22000
[-0.281319, 49.262711];22
[-0.281319, 49.262711];22
[-0.281319, 49.262711];22
[-0.281319, 49.262711];22
[-0.283343, 49.292938];22
[-0.283343, 49.292938];22
[-0.283343, 49.292938];22
[-0.283343, 49.292938];22
[-0.28522576, 44.88326108];50
[-0.28522576, 44.88326108];50
[-0.288273, 49.149944];22
[-0.288273, 49.149944];22
[-0.288273, 49.149944];22
[-0.288273, 49.149944];22
[-0.288768, 49.13478];22
[-0.288768, 49.13478];22
[-0.292248, 49.024796];22
[-0.292248, 49.024796];22
[-0.292248, 49.024796];22
[-0.292248, 49.024796];22
[-0.2943536, 49.1928486];22
[-0.296286, 49.204266];22
[-0.296286, 49.204266];22
[-0.296286, 49.204266];22
[-0.296286, 49.204266];22
[-0.298162, 49.228291];22
[-0.298162, 49.228291];22
[-0.298162, 49.228291];22
[-0.298162, 49.228291];22
[-0.298521, 49.073658];22
[-0.298521, 49.073658];22
[-0.298521, 49.073658];22
[-0.298521, 49.073658];22
[-0.30036707, 49.18885149];7
[-0.30036707, 49.18885149];7
[-0.30083712, 47.83697635];22
[-0.30083712, 47.83697635];22
[-0.30083712, 47.83697635];22
[-0.30083712, 47.83697635];22
[-0.30083712, 47.83697635];50
[-0.30143, 49.191088];60
[-0.30143, 49.191088];60
[-0.30143, 49.191088];22
[-0.30143, 49.191088];22
[-0.30163, 49.2966];22
[-0.30163, 49.2966];22
[-0.30163, 49.2966];22
[-0.30163, 49.2966];22
[-0.3017575,49.1910497];120
[-0.3017575,49.1910497];120
[-0.301931, 47.189978];50
[-0.301931, 47.189978];43
[-0.301931, 47.189978];50
[-0.301931, 47.189978];50
[-0.301931, 47.189978];50
[-0.301931, 47.189978];43
[-0.302908, 43.891857];22000
[-0.302908, 43.891857];22000
[-0.303067, 49.226357];22
[-0.303067, 49.226357];22
[-0.303067, 49.226357];22
[-0.303067, 49.226357];22
[-0.303315, 49.000648];22
[-0.303315, 49.000648];22
[-0.303315, 49.000648];22
[-0.303315, 49.000648];22
[-0.303376, 49.171944];50
[-0.303376, 49.171944];50
[-0.303376, 49.171944];43
[-0.303376, 49.171944];100
[-0.303376, 49.171944];50
[-0.303376, 49.171944];43
[-0.303596, 49.034939];22
[-0.303596, 49.034939];22
[-0.303596, 49.034939];22
[-0.303596, 49.034939];22
[-0.303649, 45.527902];43000
[-0.303649, 45.527902];50000
[-0.303649, 45.527902];50000
[-0.30609, 43.378071];22000
[-0.30609, 43.378071];22000
[-0.308223, 49.18866];22
[-0.308223, 49.18866];22
[-0.308223, 49.18866];22
[-0.308223, 49.18866];22
[-0.30948, 49.18362];22
[-0.30948, 49.18362];22
[-0.30948, 49.18362];22
[-0.30948, 49.18362];22
[-0.31019479, 45.68013251];22
[-0.31019479, 45.68013251];50
[-0.313085, 49.286636];22
[-0.313085, 49.286636];22
[-0.313085, 49.286636];22
[-0.313085, 49.286636];22
[-0.314508, 49.302155];22
[-0.314508, 49.302155];22
[-0.314508, 49.302155];22
[-0.314508, 49.302155];22
[-0.316764, 49.127815];22
[-0.316764, 49.127815];22
[-0.316764, 49.127815];22
[-0.316764, 49.127815];22
[-0.316924, 44.897648];22000
[-0.316924, 44.897648];22000
[-0.31711, 49.168472];22.08
[-0.31711, 49.168472];22.08
[-0.31711, 49.168472];50
[-0.31711, 49.168472];22.08
[-0.31711, 49.168472];50
[-0.31711, 49.168472];22.08
[-0.31711, 49.168472];22.08
[-0.31711, 49.168472];50
[-0.31735, 45.869989];43000
[-0.31735, 45.869989];50000
[-0.31735, 45.869989];50000
[-0.317765, 49.178341];22
[-0.317765, 49.178341];22
[-0.317765, 49.178341];22
[-0.317765, 49.178341];22
[-0.318416, 49.172173];22
[-0.318416, 49.172173];22
[-0.318416, 49.172173];22
[-0.318416, 49.172173];22
[-0.320547, 44.034054];22000
[-0.320547, 44.034054];22000
[-0.32078, 47.410707];22
[-0.32078, 47.410707];22
[-0.32078, 47.410707];22
[-0.32078, 47.410707];22
[-0.323404, 49.17014];22
[-0.323404, 49.17014];22
[-0.326488, 49.044224];22
[-0.326488, 49.044224];22
[-0.326488, 49.044224];22
[-0.326488, 49.044224];22
[-0.3265, 43.325056];50000
[-0.327253, 49.24025];22
[-0.327253, 49.24025];22
[-0.327253, 49.24025];22
[-0.327253, 49.24025];22
[-0.327441, 44.94614];22000
[-0.327441, 44.94614];22000
[-0.328299, 47.838988];36
[-0.328299, 47.838988];36
[-0.332007, 49.155018];22
[-0.332007, 49.155018];22
[-0.332007, 49.155018];22
[-0.332007, 49.155018];22
[-0.332626, 49.202087];22
[-0.332626, 49.202087];22
[-0.332626, 49.202087];22
[-0.332626, 49.202087];22
[-0.332862, 47.840883];36
[-0.332862, 47.840883];36
[-0.336371, 47.840354];36
[-0.336371, 47.840354];36
[-0.336777, 48.417355];22
[-0.336777, 48.417355];22
[-0.3372150061411605, 49.22868351448894];22
[-0.34122195, 49.20863663];22
[-0.34122195, 49.20863663];7
[-0.34122195, 49.20863663];7
