[0.716,45.184];22000;2
[0.716,45.122];22000;1
[0.718,45.189];22;3
[0.719,49.233];22;1
[0.719,45.874];22;2
[0.721,47.448];22;3
[0.721,49.194];22;1
[0.723,45.187];22000;2
[0.725,44.836];22000;1
[0.725,45.18];22000;2
[0.725,45.176];22000;1
[0.725,46.402];7;6
[0.727,48.999];22000;3
[0.728,45.217];22000;1
[0.729,43.11];22000;2
[0.73,45.192];22000;1
[0.732,49.379];22;2
[0.734,43.45];22;1
[0.738,44.115];22;2
[0.739,45.882];22;1
[0.739,45.197];22;2
[0.739,44.406];22;1
[0.74,43.112];22000;2
[0.741,44.638];22000;1
[0.743,45.828];22000;2
[0.743,45.205];22000;1
[0.744,43.093];22000;2
[0.746,44.638];22000;1
[0.746,44.808];22;4
[0.746,45.179];18;2
[0.747,43.048];18;1
[0.748,48.908];22000;2
[0.749,45.493];22000;1
[0.756,45.42];22;2
[0.757,43.998];22;1
[0.758,45.182];22;2
[0.76,43.114];60;11
[0.761,43.116];22000;5
[0.761,44.527];22000;1
[0.762,43.521];22;2
[0.762,43.115];22000;2
[0.763,45.182];22000;1
[0.763,45.191];22000;6
[0.764,44.283];22000;1
[0.764,45.192];18;6
[0.766,46.738];22;3
[0.768,49.609];22000;2
[0.768,44.531];22000;1
[0.768,43.937];22000;2
[0.769,44.768];22000;1
[0.769,44.092];3.4;2
[0.77,45.177];3.4;1
[0.771,43.891];22;2
[0.774,49.612];22;37
[0.776,49.081];22;1
[0.776,47.475];18;2
[0.777,46.505];18;1
[0.777,47.474];50;1
[0.78,45.195];22;2
[0.782,48.978];22;1
[0.783,45.895];22000;2
[0.785,46.121];22000;1
[0.789,42.985];250;2
[0.79,45.152];22.08;7
[0.792,45.198];22000;3
[0.792,45.151];22000;1
[0.792,45.199];22000;3
[0.795,45.149];22000;1
[0.8,46.258];300;2
[0.8,45.15];18;7
[0.801,43.015];18;1
[0.801,47.3];3.7;2
[0.801,45.137];3.7;1
[0.805,44.396];22;2
[0.806,49.485];22;1
[0.807,44.394];22;2
[0.808,48.771];22;1
[0.81,44.946];22000;2
[0.81,44.385];22000;1
[0.81,46.491];18;2
[0.811,46.786];22;3
[0.815,49.357];120;6
[0.815,49.359];120;1
[0.815,45.193];22;2
[0.816,44.11];22;1
[0.817,49.361];22;6
[0.818,49.354];22;1
[0.819,45.824];22;2
[0.82,44.125];22;1
[0.83,49.454];22;2
[0.831,48.33];22;7
[0.836,49.525];22;1
[0.839,43.381];22;2
[0.84,43.967];22;1
[0.841,45.42];22;2
[0.842,49.51];22;1
[0.842,46.68];18;1
[0.843,46.679];50;4
[0.85,47.414];22000;2
[0.85,46.003];22000;1
[0.854,44.113];22;2
[0.86,49.412];22;1
[0.86,46.42];22;2
[0.863,47.384];18;2
[0.864,46.566];18;1
[0.865,49.361];22000;8
[0.867,44.943];22000;1
[0.869,43.108];22;2
[0.869,45.733];22;1
[0.87,46.426];22000;4
[0.871,44.631];22000;1
[0.873,45.306];22;2
[0.873,43.63];22;1
[0.874,45.236];22;2
[0.875,49.3];22;1
[0.876,43.77];18;2
[0.876,46.377];18;1
[0.877,46.434];22;4
[0.878,43.732];22;1
[0.88,46.432];22;4
[0.88,49.402];22;1
[0.88,49.517];22;2
[0.882,44.122];22;5
[0.882,44.18];22;1
[0.882,44.277];18;2
[0.882,43.217];18;1
[0.883,46.43];22;1
[0.886,46.695];22;4
[0.889,44.116];22;1
[0.89,47.302];50;1
[0.891,44.384];22000;2
[0.895,44.682];22000;1
[0.896,44.109];22000;2
[0.897,45.984];22000;1
[0.901,44.069];22000;2
[0.904,46.235];22000;1
[0.91,44.993];22;2
[0.91,49.151];22;1
[0.913,44.846];22;2
[0.913,48.836];22;1
[0.915,45.896];22;2
[0.916,43.474];22;1
[0.916,45.896];22;8
[0.917,45.896];22;1
[0.917,49.148];22;2
[0.918,45.899];22;1
[0.918,49.148];22;4
[0.918,48.836];22;1
[0.918,43.958];22000;2
[0.919,45.275];22000;1
[0.919,45.416];22;2
[0.919,49.148];50000;3
[0.92,46.109];22000;2
[0.921,45.414];22000;1
[0.921,46.551];22;2
[0.922,49.291];22;1
[0.922,44.197];43000;2
[0.924,45.421];22000;3
[0.926,44.922];22000;1
[0.927,44.917];22;2
[0.928,49.497];22;1
[0.929,48.74];22;2
[0.929,48.743];22;1
[0.93,48.74];22;2
[0.93,43.491];22;1
[0.93,48.739];22;2
[0.932,48.891];22;1
[0.933,49.35];22;2
[0.934,44.1];22;1
[0.935,49.103];22;2
[0.937,48.962];22000;3
[0.938,45.223];22000;1
[0.939,49.266];22;2
[0.941,48.965];22;1
[0.941,48.961];22;2
[0.942,48.96];22;1
[0.944,44.482];22;2
[0.945,44.323];22;1
[0.947,44.88];22;2
[0.952,49.294];22;1
[0.956,43.016];22;2
[0.957,44.262];22;1
[0.958,43.825];22.08;2
[0.959,43.101];22.08;1
[0.96,49.538];22;2
[0.96,49.48];22;1
[0.96,49.306];22;2
[0.961,49.536];22;8
[0.961,43.101];22;2
[0.962,49.248];22;1
[0.963,49.445];22;2
[0.964,48.833];22;1
[0.967,44.49];22;2
[0.967,49.342];22;1
[0.969,49.534];18;3
[0.971,43.176];18;1
[0.973,44.091];22;2
[0.976,49.261];22;1
[0.976,45.54];22000;2
[0.978,45.047];22000;1
[0.978,44.486];22;4
[0.978,43.723];22;1
[0.98,45.652];22;3
[0.981,44.486];22;1
[0.981,47.42];50;2
[0.983,47.135];22000;4
[0.986,44.48];22000;1
[0.987,49.4];22000;2
[0.988,44.823];22000;1
[0.989,45.66];22;5
[0.991,43.88];22;1
[0.994,46.436];22;2
[0.997,49.789];7;1
[0.998,49.459];50000;2
[0.999,44.402];18;3
[0.999,44.019];18;1
[1.002,47.695];50;4
[1.004,47.695];50;3
[1.004,44.041];50;1
[1.005,47.11];22;8
[1.005,46.263];22000;7
[1.006,44.777];22000;1
[1.007,49.291];22;2
[1.007,49.285];22;1
[1.007,49.289];22;2
[1.009,49.358];22;1
[1.009,49.303];22000;2
[1.011,44.939];22000;1
[1.011,48.474];22;1
[1.012,43.2];22000;2
[1.012,44.787];22000;1
[1.015,49.492];22;1
[1.017,47.404];22000;13
[1.018,44.935];22000;1
[1.018,49.282];22;2
[1.02,49.486];22;1
[1.02,44.341];22;2
[1.021,43.031];22;1
[1.021,43.311];22;2
[1.021,43.921];22;1
[1.021,43.738];22;2
[1.022,49.386];22;1
[1.022,44.062];22;2
[1.024,49.479];22;1
[1.025,49.281];22;2
[1.026,49.447];22;1
[1.027,49.447];22;2
[1.032,42.922];120;3
[1.032,49.276];120;1
[1.033,45.933];22;2
[1.033,49.313];22;1
[1.034,49.414];43000;2
[1.036,45.895];22;2
[1.036,49.452];22;1
[1.037,49.289];25;1
[1.038,43.343];22;2
[1.038,48.992];22;1
[1.039,49.507];22;2
[1.041,49.524];22;1
[1.041,44.028];22;2
[1.041,49.481];22;3
[1.042,49.277];22;1
[1.042,44.865];18;2
[1.043,46.467];18;1
[1.043,49.289];22;2
[1.044,49.402];22000;3
[1.044,44.868];22000;1
[1.045,49.458];18;6
[1.045,49.528];18;1
[1.046,49.42];120;2
[1.046,49.645];22;2
[1.047,49.481];22;1
[1.049,44.273];18;2
[1.051,43.729];18;1
[1.051,49.469];22000;2
[1.051,46.12];22000;1
[1.051,45.337];22;2
[1.052,49.409];22;1
[1.052,49.43];22000;4
[1.057,45.271];22000;1
[1.058,48.759];18;2
[1.058,48.504];18;1
[1.058,44.996];22000;2
[1.061,45.493];22000;1
[1.062,49.427];22;2
[1.063,46.64];22;5
[1.063,44.861];22;1
[1.064,49.448];120;4
[1.065,49.415];120;1
[1.065,49.223];7.36;2
[1.066,49.447];18;3
[1.066,43.281];18;1
[1.066,43.978];22;2
[1.067,49.446];22;1
[1.067,49.399];200;5
[1.068,49.447];22;2
[1.069,49.405];22;1
[1.069,49.452];22;2
[1.069,49.399];22000;4
[1.07,45.141];22000;1
[1.07,49.447];22;5
[1.07,48.865];22;1
[1.072,49.448];22;2
[1.073,49.412];22;1
[1.074,49.387];7;12
[1.075,49.924];22;3
[1.075,49.44];60;3
[1.076,49.893];60;1
[1.076,49.923];22;28
[1.078,49.426];22;1
[1.078,46.218];7;2
[1.078,43.217];7;1
[1.079,49.462];22;2
[1.079,43.614];22;1
[1.08,49.445];22000;2
[1.08,44.629];22000;1
[1.08,48.872];22;2
[1.081,49.51];22;1
[1.082,49.421];43000;6
[1.082,46.132];36;2
[1.082,44.517];50;3
[1.083,48.241];18;2
[1.083,43.715];18;1
[1.084,44.106];50;2
[1.084,49.911];22;2
[1.084,43.931];22;1
[1.085,44.1];22;2
[1.085,49.43];22;1
[1.086,49.919];50;6
[1.086,43.209];22;1
[1.086,49.445];22;2
[1.086,44.103];22;1
[1.087,49.436];22;2
[1.088,49.442];22;1
[1.088,49.007];22;2
[1.088,44.331];22;1
[1.088,49.439];22;2
[1.088,49.443];22;3
[1.09,49.415];22000;3
[1.09,45.011];22000;1
[1.091,49.439];11;2
[1.091,49.368];3.4;1
[1.094,49.476];1.7;4
[1.095,49.474];22;1
[1.095,49.448];22;2
[1.095,49.439];22;1
[1.098,49.326];22;2
[1.098,47.455];22;1
[1.099,49.443];22;2
[1.101,49.342];22;1
[1.104,49.432];22.08;2
[1.104,49.907];22.08;5
[1.105,49.907];22;3
[1.105,49.329];22;1
[1.106,44.038];22;2
[1.107,49.447];22;1
[1.109,49.906];22;6
[1.109,49.377];22;1
[1.109,44.04];18;2
[1.111,43.322];18;1
[1.111,44.04];22;2
[1.112,44.041];22;1
[1.116,49.394];7;2
[1.117,43.412];22;2
[1.117,49.469];22;1
[1.119,44.119];22;12
[1.119,43.415];22;1
[1.119,43.255];22;2
[1.12,49.14];22;1
[1.122,46.422];22;2
[1.123,49.422];22;1
[1.124,49.404];22;2
[1.124,49.017];22;3
[1.127,49.473];22;1
[1.128,49.021];22;2
[1.131,49.481];22;1
[1.134,49.418];3.4;7
[1.135,44.502];22;1
[1.135,43.897];18;2
[1.135,48.08];18;1
[1.135,44.506];18;8
[1.136,43.28];18;1
[1.136,49.411];22;2
[1.136,49.03];22;1
[1.137,43.599];22;2
[1.137,43.001];22;1
[1.138,45.798];22;2
[1.138,44.257];22;1
[1.14,45.392];22;2
[1.143,49.491];22;3
[1.143,42.985];22;3
[1.144,49.441];22;1
[1.145,43.528];22000;2
[1.146,45.797];22000;1
[1.146,49.487];22000;3
[1.146,45.259];22000;1
[1.146,43.492];4;2
[1.147,42.977];4;1
[1.149,49.414];22000;2
[1.15,44.966];22000;1
[1.15,44.839];22;2
[1.15,49.019];22;1
[1.151,49.406];22000;2
[1.151,45.055];22000;1
[1.152,45.057];22000;7
[1.152,44.813];22000;1
[1.153,49.026];22;2
[1.155,44.186];22;1
[1.155,48.998];7;8
[1.156,49.303];22;2
[1.156,49.32];22;1
[1.157,49.503];22;9
[1.157,49.318];22;5
[1.158,49.009];22;1
[1.158,49.026];22;2
[1.159,49.366];22;1
[1.16,49.432];22;2
[1.16,49.024];22;1
[1.162,49.048];22;2
[1.165,49.211];22000;3
[1.165,44.834];22000;1
[1.165,49.008];22000;6
[1.166,45.061];22000;1
[1.166,49.482];22;2
[1.167,49.214];22;1
[1.167,46.215];22000;2
[1.167,45.413];22000;1
[1.168,49.225];18;2
[1.168,43.302];18;1
[1.168,49.226];22;3
[1.17,49.217];22;1
[1.17,43.942];22;2
[1.171,49.211];22;1
[1.171,43.127];22;4
[1.171,44.506];22;1
[1.171,49.061];7.36;30
[1.173,49.059];22;7
[1.173,49.025];22;1
[1.176,49.401];18;2
[1.177,43.321];18;1
[1.177,49.422];22;2
[1.177,44.005];22;1
[1.178,43.514];22;2
[1.179,49.32];22;1
[1.18,49.395];18;20
[1.18,43.742];18;1
[1.181,48.349];22;2
[1.182,43.518];100;3
[1.182,49.028];11;4
[1.183,49.236];22000;7
[1.184,44.825];22000;1
[1.185,45.665];22;6
[1.185,49.025];7;9
[1.185,49.335];3.4;1
[1.186,48.044];25;2
[1.187,49.249];22;2
[1.188,44.753];22;1
[1.188,47.525];18;4
[1.189,43.541];18;1
[1.19,49.023];22;10
[1.192,44.465];22;1
[1.192,44.502];22;8
[1.194,43.986];22;1
[1.195,48.778];3.7;2
[1.195,44.665];22;3
[1.195,44.084];22;1
[1.196,43.257];22;2
[1.197,49.272];22;1
[1.199,43.705];22;2
[1.199,48.77];22;1
[1.2,48.771];22;2
[1.2,43.829];22;1
[1.2,49.388];43000;2
[1.201,45.956];22000;2
[1.202,45.51];22000;1
[1.203,44.227];22;2
[1.203,44.901];22;1
[1.203,42.864];22000;4
[1.204,44.799];22000;1
[1.205,45.778];22000;2
[1.206,45.519];22000;1
[1.207,49.285];22;2
[1.208,49.256];22;1
[1.209,49.258];36;2
[1.212,44.338];22000;3
[1.213,44.893];22000;1
[1.214,44.895];22000;2
[1.214,44.884];22000;1
[1.215,44.804];50;2
[1.215,48.764];18;2
[1.216,43.467];18;1
[1.217,43.802];22;2
[1.217,44.034];22;1
[1.217,45.401];22000;2
[1.217,44.893];22000;1
[1.217,44.88];22;2
[1.217,49.272];22;1
[1.219,49.325];22;8
[1.219,49.324];22;1
[1.22,49.211];22;2
[1.221,49.198];22;1
[1.222,43.43];22;2
[1.222,44.875];22;3
[1.223,49.231];22;1
[1.224,44.876];22;10
[1.224,49.276];22;1
[1.224,43.914];36;2
[1.225,44.645];18;3
[1.225,43.296];18;1
[1.225,49.195];18;2
[1.226,43.533];18;1
[1.227,47.499];22000;2
[1.228,45.13];22000;1
[1.229,43.692];18;2
[1.23,43.21];18;1
[1.232,45.118];22;2
[1.233,49.115];22;1
[1.235,43.852];18;2
[1.236,43.599];18;1
[1.238,44.73];7;1
[1.241,43.892];22;2
[1.241,44.089];22;1
[1.241,44.127];22;2
[1.243,43.616];22000;3
[1.245,45.063];22000;1
[1.246,45.877];18;2
[1.248,43.358];18;1
[1.254,44.994];18;2
[1.254,43.344];18;1
[1.257,48.304];22;3
[1.257,45.824];22;1
[1.259,49.509];22;1
[1.262,44.745];18;2
[1.262,43.397];18;1
[1.264,43.601];22;2
[1.264,43.924];22;1
[1.267,49.335];150000;2
[1.268,45.814];36;2
[1.268,44.683];22;3
[1.269,45.868];22;3
[1.272,43.912];22;1
[1.273,43.578];22;2
[1.274,48.906];22;1
[1.274,45.89];22000;6
[1.274,46.134];22000;1
[1.276,43.358];22;2
[1.276,45.89];24;1
[1.277,46.134];300;2
[1.279,42.994];22;4
[1.283,43.618];50;3
[1.283,43.605];3.7;3
[1.287,43.671];22.08;3
[1.288,45.818];22;3
[1.289,44.011];22;1
[1.291,44.821];22;2
[1.292,45.131];18;2
[1.295,3.768];18;1
[1.295,43.398];22;2
[1.296,43.827];22;1
[1.297,43.723];22000;2
[1.298,45.132];22000;1
[1.299,43.764];22000;2
[1.299,45.13];22000;1
[1.299,46.034];22;2
[1.302,43.563];22000;2
[1.302,45.126];22000;1
[1.303,43.827];22;2
[1.308,43.144];3.4;3
[1.309,43.598];3.4;1
[1.311,43.616];18;4
[1.311,43.499];18;1
[1.313,44.665];3.7;4
[1.316,43.603];22;3
[1.318,49.139];22;1
[1.318,44.155];22;2
[1.318,49.14];22;1
[1.318,43.331];22;2
[1.318,43.683];18;3
[1.322,43.515];18;1
[1.322,45.813];22;8
[1.323,44.974];22;2
[1.324,43.601];22;3
[1.324,47.615];22000;3
[1.325,45.249];22000;1
[1.327,45.129];22;4
[1.327,43.65];11;3
[1.328,47.586];11;1
[1.328,48.058];60;2
[1.328,43.652];60;3
[1.329,43.652];60;1
[1.329,48.071];22;1
[1.33,45.876];200;2
[1.331,47.613];22;4
[1.331,43.61];7;3
[1.332,43.612];7;1
[1.332,43.617];22;4
[1.332,43.991];44;3
[1.332,47.615];7;5
[1.332,43.611];7;1
[1.333,43.991];7;3
[1.333,43.612];7;1
[1.333,48.062];90;6
[1.333,43.61];7;3
[1.334,43.61];7;1
[1.334,47.585];36;2
[1.335,44.556];22;7
[1.335,43.611];22;3
[1.336,43.481];22;2
[1.336,47.592];22;1
[1.336,43.648];22;5
[1.336,43.611];3.7;3
[1.337,43.486];3.7;1
[1.337,42.789];3.4;4
[1.337,43.997];22;1
[1.337,47.591];22;2
[1.337,43.968];22;1
[1.338,43.608];250;4
[1.339,47.612];18;17
[1.34,48.704];18;1
[1.341,49.165];22;2
[1.343,43.525];22;3
[1.344,44.024];22;1
[1.344,44.017];22;2
[1.345,43.538];22000;3
[1.345,46.034];22000;1
[1.347,43.583];22;4
[1.347,42.889];22;3
[1.348,48.737];22;5
[1.348,43.278];22;3
[1.348,43.696];22;3
[1.349,43.275];22;4
[1.349,49.158];22;5
[1.349,44.091];22;1
[1.35,49.163];36;2
[1.352,44.269];22;3
[1.352,44.016];22;1
[1.353,44.026];22;2
[1.353,49.174];22;1
[1.353,43.781];22;6
[1.353,43.6];22;3
[1.354,44.02];22;1
[1.355,44.016];22;11
[1.356,43.424];22;2
[1.356,49.36];22;1
[1.356,43.785];22;2
[1.356,44.016];22;1
[1.36,43.534];54000;4
[1.36,44.024];22;2
[1.36,44.19];22;1
[1.36,44.471];3.7;4
[1.362,43.793];3.7;1
[1.362,43.079];22000;2
[1.364,44.86];22000;1
[1.365,43.5];22;2
[1.366,43.917];22;1
[1.366,44.015];22;2
[1.368,43.944];22;1
[1.37,46.109];50;2
[1.37,48.732];3.7;2
[1.37,43.743];120;3
[1.371,48.72];120;1
[1.371,48.717];22;9
[1.371,43.656];50000;3
[1.372,46.108];22;2
[1.372,47.562];22;1
[1.373,43.418];50;8
[1.373,43.764];200;2
[1.374,44.038];22;4
[1.375,43.638];18;3
[1.375,43.225];18;1
[1.375,48.719];150;3
[1.375,43.638];22;59
[1.375,43.697];22;3
[1.375,44.079];22;1
[1.378,44.037];22;16
[1.378,43.668];60;3
[1.379,44.022];22;2
[1.38,43.518];25;5
[1.381,44.038];22000;2
[1.382,45.397];22000;1
[1.382,49.444];18;2
[1.382,43.352];18;1
[1.383,49.014];22;2
[1.383,43.609];50;3
[1.386,44.735];36;7
[1.386,44.495];18;7
[1.387,43.48];18;1
[1.388,50.066];3.7;2
[1.388,43.581];22;3
[1.388,50.063];18;2
[1.39,43.414];18;1
[1.39,43.84];18;2
[1.39,43.507];18;1
[1.391,43.831];60;6
[1.392,43.567];22;2
[1.392,43.679];3.7;3
[1.393,43.712];22;3
[1.394,43.608];7.4;5
[1.395,43.567];22;1
[1.396,43.453];22;2
[1.396,43.455];50;4
[1.397,45.437];25;4
[1.397,43.465];25;1
[1.398,50.031];22;4
[1.398,43.635];22;3
[1.398,43.918];22;1
[1.399,43.525];160;2
[1.4,43.635];22;4
[1.4,44.742];22;1
[1.4,43.55];22000;6
[1.4,45.958];22000;1
[1.401,49.238];22000;2
[1.403,45.442];22000;1
[1.404,43.69];3.7;2
[1.405,43.602];18;5
[1.405,43.779];18;1
[1.406,43.604];22000;14
[1.406,45.953];22000;1
[1.407,43.175];7;4
[1.407,43.69];3.7;3
[1.407,43.691];50;7
[1.408,49.245];22;4
[1.408,43.532];22;5
[1.408,43.6];22;15
[1.409,43.616];22;1
[1.41,45.264];90;2
[1.41,43.724];90;1
[1.41,43.583];90;4
[1.411,43.602];22;6
[1.411,43.727];22;3
[1.412,43.621];22;3
[1.413,43.693];22;3
[1.413,43.58];22;3
[1.414,43.71];22;2
[1.414,49.246];22;1
[1.414,44.467];3.7;4
[1.414,43.582];22000;3
[1.415,45.122];22000;1
[1.419,43.592];60;4
[1.419,43.66];22;11
[1.419,43.647];3.7;5
[1.419,43.596];22;7
[1.42,48.866];22;1
[1.42,44.145];22;2
[1.42,49.063];22;1
[1.42,43.613];22;8
[1.42,49.247];22;1
[1.421,49.06];90;2
[1.422,43.57];22;3
[1.422,43.595];22;3
[1.422,44.463];22;1
[1.424,43.609];22;4
[1.424,43.574];360;3
[1.425,49.065];22;4
[1.425,43.652];22;1
[1.426,43.601];22;4
[1.427,43.583];150;3
[1.427,43.643];90;2
[1.428,43.643];90;1
[1.428,43.693];3.7;4
[1.429,43.616];22;7
[1.429,43.612];22;7
[1.429,43.605];0;3
[1.429,43.612];22;4
[1.43,43.129];3.7;1
[1.43,43.013];22;2
[1.43,43.67];22000;3
[1.431,45.093];22000;1
[1.431,43.606];22000;4
[1.432,45.749];22000;1
[1.432,43.597];22;4
[1.432,43.609];22;3
[1.432,43.721];22;1
[1.432,43.627];22;24
[1.433,43.647];22;3
[1.433,49.734];22;9
[1.433,43.595];22;1
[1.433,44.882];50;2
[1.433,43.626];3.7;2
[1.434,43.625];50;7
[1.434,44.443];22;7
[1.435,43.594];22;3
[1.436,43.89];22;1
[1.437,43.598];22;8
[1.437,43.619];50;3
[1.438,44.452];22;7
[1.438,43.614];22;3
[1.438,43.606];22;3
[1.441,43.625];22;3
[1.441,43.596];22;3
[1.441,48.448];22;1
[1.442,43.59];22;4
[1.442,43.611];36;3
[1.442,44.743];22;3
[1.443,48.919];36;3
[1.443,44.456];7.4;3
[1.444,43.604];22;26
[1.444,48.926];22;1
[1.444,43.102];22;4
[1.444,43.616];18;7
[1.444,43.526];18;1
[1.444,43.598];22;12
[1.445,43.597];22;4
[1.446,43.638];22;3
[1.446,43.579];18;3
[1.446,43.433];18;1
[1.447,43.606];22;12
[1.448,43.584];22;7
[1.448,43.595];22;7
[1.449,43.614];22;4
[1.449,44.092];22;1
[1.45,43.606];22;14
[1.45,44.008];22;1
[1.45,43.6];7.4;12
[1.45,43.629];3.7;4
[1.45,43.604];22;4
[1.45,43.592];22;3
[1.451,43.588];22;1
[1.451,43.603];22;10
[1.451,43.607];22;7
[1.451,43.602];22;3
[1.452,49.102];22;1
[1.452,48.417];90;3
[1.453,43.573];300;3
[1.453,50.073];22;2
[1.453,43.582];3;3
[1.453,49.104];3;1
[1.453,43.585];7;4
[1.454,43.609];22;9
[1.455,43.596];22;3
[1.456,43.674];22;4
[1.456,43.61];22;7
[1.456,43.603];7;3
[1.457,43.61];22;11
[1.457,44.705];22;3
[1.458,43.593];22;3
[1.458,48.863];22;3
[1.458,43.58];90;3
[1.458,43.607];22;3
[1.459,43.597];60;3
[1.459,49.726];22;7
[1.459,48.882];7;2
[1.459,43.662];22;3
[1.462,50.064];22;1
[1.462,44.899];3.7;8
[1.462,43.601];22;3
[1.462,43.636];22;3
[1.463,43.574];22;3
[1.463,44.05];22;1
[1.463,48.412];22;46
[1.464,45.998];22;2
[1.464,43.587];150000;7
[1.466,49.096];22;2
[1.467,43.618];22;3
[1.467,49.102];22;1
[1.467,43.705];22;2
[1.468,49.095];22;3
[1.468,43.578];24;7
[1.47,49.06];22;2
[1.472,43.588];22;6
[1.473,50.037];22;1
[1.475,45.14];22000;4
[1.476,45.258];22000;1
[1.477,43.612];300;4
[1.477,48.486];22;2
[1.477,44.24];22;1
[1.477,43.536];18;14
[1.477,43.351];18;1
[1.478,43.548];22000;2
[1.479,45.149];22000;1
[1.479,49.291];22;2
[1.479,44.116];22;1
[1.479,49.4];11;2
[1.479,43.566];11;1
[1.48,44.895];22000;8
[1.48,46.049];22000;1
[1.481,43.614];22;1
[1.481,43.715];22;2
[1.481,50.089];22;1
[1.481,45.148];22;4
[1.481,43.656];11;3
[1.481,43.567];300;3
[1.482,45.163];22;6
[1.482,45.148];22;1
[1.483,43.586];250;8
[1.483,48.441];22;19
[1.483,49.093];22;1
[1.484,43.607];22;4
[1.484,46.239];22;1
[1.484,43.574];22;8
[1.485,49.02];22;1
[1.485,49.093];22;2
[1.485,44.466];22;3
[1.485,49.09];22;1
[1.486,43.572];50;2
[1.486,46.236];50;1
[1.487,43.577];60;4
[1.487,43.615];90;5
[1.488,43.595];22;3
[1.489,43.563];22;8
[1.489,49.092];22;1
[1.49,43.564];22000;8
[1.49,45.042];22000;1
[1.491,43.532];22;2
[1.492,43.587];43000;3
[1.493,45.838];22000;2
[1.495,45.615];22000;1
[1.496,45.052];60;2
[1.496,43.637];60;2
[1.497,43.573];22;2
[1.497,43.624];22;7
[1.497,50.181];22;1
[1.498,43.609];18;4
[1.5,43.515];18;1
[1.5,42.768];22;4
[1.501,43.637];90;2
[1.502,43.664];3.4;2
[1.502,47.122];7.4;1
[1.504,43.865];22;2
[1.504,43.666];22;3
[1.507,45.187];22.08;2
[1.508,45.153];50;1
[1.508,45.164];100;2
[1.508,43.65];7.4;4
[1.508,49.023];22;3
[1.51,43.552];22;3
[1.512,43.651];22;11
[1.513,46.147];22;1
[1.514,47.703];22;8
[1.516,43.648];22;5
[1.518,43.65];22;3
[1.518,45.019];22;1
[1.52,43.545];175;3
[1.52,48.436];50;1
[1.52,45.541];22;2
[1.523,44.076];22;1
[1.524,45.101];22;2
[1.524,44.147];22000;7
[1.524,45.228];22000;1
[1.524,43.665];22;2
[1.526,43.843];22;1
[1.529,46.59];175;2
[1.529,44.232];22;3
[1.53,49.075];18;3
[1.53,43.767];18;1
[1.531,43.585];18;4
[1.531,43.679];18;1
[1.532,43.314];90;2
[1.532,43.554];100;2
[1.533,43.644];22000;12
[1.533,45.157];22000;1
[1.534,43.553];22000;4
[1.534,45.16];22000;1
[1.534,44.071];22;2
[1.534,44.162];22;1
[1.534,43.531];22;2
[1.534,46.575];22;1
[1.535,45.163];22;2
[1.535,50.075];22;1
[1.536,43.964];22;2
[1.536,44.159];22;2
[1.536,44.089];22;1
[1.538,43.55];50;4
[1.539,49.266];22;3
[1.539,48.447];22;7
[1.539,48.448];22;10
[1.539,48.447];22;7
[1.539,48.448];22;9
[1.54,44.163];22;2
[1.541,44.341];22;1
[1.542,50.072];22;4
[1.542,48.448];22000;3
[1.543,45.165];22000;1
[1.544,45.165];120;2
[1.546,48.454];120;1
[1.546,45.223];22;2
[1.546,49.185];22;1
[1.547,48.454];22;4
[1.547,50.322];22;1
[1.547,48.451];36;6
[1.548,44.336];22;7
[1.549,50.09];22;1
[1.553,43.472];22;4
[1.554,44.166];22;1
[1.556,50.34];22;2
[1.557,49.419];22;1
[1.557,44.845];18;4
[1.559,43.518];18;1
[1.561,49.986];22000;4
[1.562,45.426];22000;1
[1.563,43.595];22;4
[1.563,50.339];22;1
[1.564,45.424];22000;2
[1.564,45.17];22000;1
[1.564,50.215];22;2
[1.565,50.335];22;1
[1.566,48.581];18;3
[1.566,43.506];18;1
[1.566,50.704];50000;4
[1.567,45.427];50000;1
[1.568,44.648];22;4
[1.57,44.034];22;1
[1.571,45.443];22;2
[1.571,50.679];22;3
[1.571,50.674];22;3
[1.574,50.068];22;1
[1.574,43.24];22;4
[1.574,43.235];22;3
[1.575,50.711];3.7;3
[1.576,43.236];22;3
[1.577,44.877];22;1
[1.578,49.038];3.7;8
[1.578,49.384];22;7
[1.579,50.517];22;1
[1.58,49.032];22;2
[1.58,49.323];22;1
[1.58,49.321];22;2
[1.58,49.032];22;1
[1.58,45.054];22;2
[1.58,50.524];22;1
[1.581,50.633];22;4
[1.581,50.526];22;1
[1.581,50.461];22000;2
[1.582,45.228];22000;1
[1.582,49.375];22;2
[1.582,49.038];22;1
[1.582,49.375];22;2
[1.582,49.037];22;1
[1.583,50.71];3.7;2
[1.584,50.633];3.7;3
[1.585,50.701];22000;3
[1.586,45.629];22000;1
[1.586,43.965];22;2
[1.587,50.52];22;2
[1.589,50.526];22;1
[1.59,50.269];22;2
[1.59,50.071];22;1
[1.592,49.04];18;2
[1.592,43.717];18;1
[1.593,50.706];22;4
[1.593,45.178];175;3
[1.594,46.716];50;1
[1.595,50.732];50000;4
[1.596,45.178];50000;1
[1.596,50.52];22;3
[1.596,44.826];22;5
[1.598,50.403];22;2
[1.598,50.722];22;3
[1.598,50.069];22;1
[1.599,50.473];47;1
[1.599,50.722];22;2
[1.6,42.847];22;3
[1.6,43.597];22;3
[1.602,49.49];22;1
[1.602,50.723];150;4
